MS3_id	male_tpm	chokepoint	mus_leth	dmel_leth	cel_leth	hsa_lower_75_qtl	sp_cov	sman_cov	sjap_cov	opvi_cov	closi_cov	fahe_cov	cel_cov	dmel_cov	mus_cov	sp_simil	sman_simil	sjap_simil	opvi_simil	closi_simil	fahe_simil	cel_simil	dmel_simil	mus_simil	ChCmpdOne	ChCmpdMore	DBCmpdOne	DBCmpdMore	uniqIpro
MS3_04267	1	0	0	0	0	1	0.993289	1	0.899329	1	1	1	NA	NA	NA	59.1	97.3	79.9	56.4	57.7	56.7	NA	NA	NA	0	0	0	0	1
MS3_04266	1	0	0	0	0	1	NA	0.995763	0.529661	NA	NA	NA	NA	NA	NA	NA	66.3	32.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04265	1	0	1	1	0	1	0.832687	0.935401	0.498062	0.708656	0.892119	0.224806	NA	0.793282	0.826873	22.6	47.7	39.6	26.3	29.4	16.6	NA	20.8	22	0	0	0	0	0
MS3_04264	1	0	0	0	0	1	0.783439	0.882166	NA	0.882166	0.834395	0.83758	NA	NA	0.773885	36.1	83.2	NA	49	49.9	48.8	NA	NA	33.5	0	0	0	0	0
MS3_04263	1	0	1	1	0	1	0.819492	0.981356	0.584746	0.966949	0.966102	0.197458	0.833898	0.80678	0.829661	20.3	39.6	55.5	36.9	31.6	14.4	18.3	20.5	20.5	1	1	1	0	0
MS3_04262	1	0	0	0	0	1	NA	1	0.85034	0.931973	0.965986	NA	0.816327	0.931973	NA	NA	97.3	34.8	57.1	60.9	NA	39.6	46.7	NA	0	0	0	0	0
MS3_04261	1	1	0	1	0	0	0.986207	1	1	1	1	1	0.986207	0.986207	0.986207	91	100	74	94.5	32.7	93.1	89.7	89.7	89	0	0	0	0	0
MS3_04260	1	0	0	0	0	1	0.769231	0.944297	0.311671	0.888594	0.932361	0.445623	NA	NA	0.761273	38	60	18.7	51.6	32.6	31.6	NA	NA	38	1	1	0	0	1
MS3_04259	1	0	0	0	0	1	0.718812	0.875248	0.633663	0.786139	0.871287	0.326733	NA	NA	0.726733	42.3	75	37	48.4	58.7	27.6	NA	NA	41.8	0	0	0	0	0
MS3_04258	1	0	0	0	0	1	NA	0.935791	0.133175	NA	NA	NA	NA	NA	NA	NA	63.5	9.1	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04257	1	0	0	0	0	1	NA	0.779006	NA	0.751381	0.762431	0.831492	NA	NA	NA	NA	21.6	NA	27	27.9	34.4	NA	NA	NA	0	0	0	0	0
MS3_04256	1	0	0	0	0	1	NA	0.71828	0.948387	0.470968	0.83871	0.31828	NA	NA	NA	NA	22.9	42.3	26.7	29	10.1	NA	NA	NA	0	0	0	0	0
MS3_04255	1	0	0	0	1	1	0.962766	1	0.87766	1	NA	NA	0.925532	0.952128	0.973404	23.3	89.4	66	26.3	NA	NA	22.1	21.7	23.3	0	0	0	0	0
MS3_04254	1	0	0	1	0	1	0.850254	0.956853	0.63198	0.527919	0.690355	0.682741	0.875635	0.761421	0.850254	37.3	83.3	43.7	30.5	32.4	33.8	15.8	34.4	37.3	0	0	0	0	0
MS3_04253	1	0	0	0	0	1	NA	1	NA	0.986877	0.986877	0.990814	NA	NA	NA	NA	97.4	NA	77.6	77.2	78.7	NA	NA	NA	0	0	0	0	0
MS3_04252	1	0	0	1	0	0	0.810427	0.957346	0.480095	0.91327	0.548341	0.139336	0.737441	0.76540300000000006	0.801896	53.7	92.2	40.3	67.8	42.6	11	46.4	53.5	53.2	0	0	1	1	0
MS3_04251	1	1	1	1	0	1	0.762138	0.882497	0.789474	0.836393	0.905753	0.157895	0.789882	0.78417	0.73317	24.1	77.8	56.4	26.6	45.5	11	22.8	26.2	24	0	0	0	0	0
MS3_04250	1	0	1	1	0	1	0.484702	0.937198	0.972625	0.745572	0.698873	0.697262	0.2657	0.536232	0.489533	27.1	81.4	31	41	40.9	38.1	14	26.5	27.3	0	0	0	0	1
MS3_04249	1	0	0	1	0	1	0.670082	0.491803	0.85041	0.836066	0.809426	0.745902	0.670082	0.670082	NA	32	43.5	66.4	42.4	40.8	46.4	26.7	32	NA	0	0	0	0	0
MS3_04248	1	0	0	0	0	1	0.623967	1	0.359504	NA	NA	NA	NA	NA	0.623967	29	93.2	29.5	NA	NA	NA	NA	NA	29	0	0	0	0	0
MS3_04247	1	0	1	0	0	1	0.668663	0.984032	0.948104	0.770459	0.784431	0.664671	0.331337	0.772455	0.766467	24.9	51	24	15.5	16.8	26.4	18.4	19.2	30.6	0	0	0	0	0
MS3_04246	1	0	0	0	0	1	NA	0.923845	0.632959	NA	NA	NA	NA	NA	NA	NA	87.3	58.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04245	1	0	0	0	0	1	0.782765	0.829443	0.170557	0.788151	0.585278	0.635548	0.804309	0.746858	0.782765	31.8	71.9	15.3	46.1	28.8	37.1	32.4	27.9	31.8	0	0	0	0	0
MS3_04244	1	0	0	0	0	1	NA	0.491228	NA	0.670175	0.673684	NA	NA	NA	NA	NA	25.7	NA	32	21.5	NA	NA	NA	NA	0	0	0	0	0
MS3_04243	1	0	0	0	0	1	0.958084	1	0.808383	0.97006	0.97006	0.874251	0.874251	NA	0.97006	36	69.6	40.2	44.5	44.5	34.8	29.3	NA	33	0	0	0	0	1
MS3_04242	1	0	1	1	1	0	0.939369	0.918605	0.605482	0.936877	0.895349	0.284884	0.910299	0.923588	0.946844	59.9	84.3	49.3	71.1	64.2	23.8	47.3	57	60.3	0	0	0	0	0
MS3_04241	1	0	0	0	0	1	NA	0.945291	0.700448	0.525112	0.818386	0.80852	NA	NA	NA	NA	59.9	52.9	23.9	30.6	25.8	NA	NA	NA	0	0	0	0	0
MS3_04240	1	1	0	1	0	1	0.835366	0.920732	0.939024	0.957317	0.609756	0.640244	0.878049	0.853659	0.932927	9	16.4	12.3	9.7	7.2	27.6	10.8	6.5	9.4	0	0	0	0	0
MS3_04239	1	0	0	0	0	1	0.718593	0.773869	0.953099	0.973199	0.984925	0.758794	0.425461	0.758794	0.78727	11.4	68.3	72.6	56.6	55.6	46.1	7.2	19.2	17.3	0	0	0	0	0
MS3_04238	0	0	1	0	0	1	0.834711	0.942149	0.443526	0.895317	0.859504	0.584022	NA	0.834711	0.862259	6.6	10.4	34.1	22	14.7	4.8	NA	6.6	15.9	0	0	0	0	0
MS3_04237	1	0	0	0	0	1	0.851779	0.751976	0.626482	0.619565	0.769763	0.77668	0.689723	0.851779	0.653162	18.8	20.8	50.4	25.9	24.6	13.1	25.2	18.8	26	0	0	0	0	0
MS3_04236	1	0	0	0	0	1	0.586283	0.962389	0.849558	0.765487	0.836283	0.816372	0.608407	0.573009	0.544248	21.9	86.6	69.5	22.9	43.9	39.5	22.7	22.3	20	0	0	0	0	0
MS3_04235	0	0	0	0	0	1	NA	0.923077	0.923077	0.89011	0.901099	NA	NA	NA	NA	NA	5.5	6.8	4	3.9	NA	NA	NA	NA	0	0	0	0	0
MS3_04234	1	0	0	0	0	1	0.94375	1	1	0.984375	0.528125	0.565625	NA	0.653125	0.9375	38.5	98.1	94.4	62	38.7	36.8	NA	18.6	38	0	0	0	0	0
MS3_04233	1	0	0	0	0	1	NA	0.809091	NA	NA	NA	NA	NA	NA	NA	NA	65.5	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04232	1	0	0	0	0	1	NA	0.935673	0.932749	0.804094	0.812865	0.894737	NA	NA	NA	NA	86	73.4	44.2	46.2	39.4	NA	NA	NA	0	0	0	0	1
MS3_04231	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	33.9	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04230	1	0	1	1	0	1	0.79902	1	0.997549	0.963235	0.960784	0.973039	NA	0.865196	0.784314	33.9	98.5	93.6	74	73.6	72.5	NA	32.3	33.3	0	0	0	0	1
MS3_04229	1	1	0	1	1	0	0.976077	1	1	0.837321	0.650718	0.717703	0.990431	0.990431	0.976077	76.2	99.5	86.9	52.6	44	37.8	72.7	75.7	76.2	0	0	0	0	0
MS3_04228	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04227	1	0	0	0	0	1	NA	1	0.431818	NA	0.960227	0.585227	NA	NA	NA	NA	95.5	37.9	NA	60.1	34.7	NA	NA	NA	0	0	0	0	0
MS3_04226	1	0	1	1	0	1	0.919244	0.962199	0.508591	NA	NA	NA	0.958763	0.907216	0.93299	29.3	58.5	43.4	NA	NA	NA	28.6	27.7	30.5	0	0	0	0	1
MS3_04225	1	1	0	0	0	0	0.952267	0.906921	0.959427	0.952267	0.954654	0.453461	0.988067	0.97136	0.99284	75.3	87.1	83.6	58.2	79.2	37.2	80	73.6	74.1	0	0	1	0	0
MS3_04224	1	1	0	1	1	0	0.956746	1	0.930999	0.957775	0.861998	0.597322	0.936148	0.949537	0.938208	52.6	96.7	81.6	55.6	67.4	45.8	47.5	49.8	50.9	0	0	0	0	0
MS3_04223	1	0	0	1	1	1	0.813218	0.827586	0.856322	0.933908	0.948276	0.574713	0.882184	0.810345	0.833333	8.6	77.6	64.5	29	47.2	33.3	32.5	25.8	10.7	1	1	1	0	0
MS3_04222	0	0	0	1	0	1	NA	1	0.653846	NA	NA	NA	NA	0.807692	NA	NA	8.5	3.3	NA	NA	NA	NA	4.1	NA	0	0	0	0	0
MS3_04221	1	0	0	1	0	1	0.749049	0.81749	0.859316	0.855513	0.726236	0.741445	0.726236	0.775665	0.768061	38	65.6	64.4	55.6	47.9	50.7	34.9	2.5	38.4	0	0	0	0	0
MS3_04220	1	0	0	0	0	1	0.819865	0.715488	0.976431	0.558923	0.501684	0.254209	0.86532	0.867003	0.801347	31.3	67.7	74.5	35.5	29.4	16.8	35.8	38	38.3	0	0	0	0	1
MS3_04219	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	89.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04218	1	0	0	1	0	0	0.958005	1	0.674541	0.984252	0.984252	0.559055	0.868766	0.958005	0.958005	56.9	55.3	61.3	50.2	50.2	42.7	31.9	42.5	56.9	0	0	0	0	0
MS3_04217	1	0	1	0	0	1	0.72093	0.988372	0.732558	1	1	0.228682	0.996124	0.98062	0.72093	30.2	98.8	70.7	91.9	91.5	19	62.9	66.7	30.2	0	0	0	0	0
MS3_04216	1	0	0	0	0	1	NA	0.98	0.953333	NA	NA	NA	NA	NA	NA	NA	10.5	76.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04215	1	0	1	1	1	0	1	1	1	0.951613	0.983871	0.983871	1	1	1	49.5	95.2	95.2	34.5	7.8	88.7	35	29.9	49.5	0	0	0	0	0
MS3_04214	1	0	1	1	0	1	0.76094	0.877634	0.793355	0.876823	0.877634	0.856564	0.846029	0.813614	0.76094	15.1	73.6	65.1	51	51	50.8	18.7	14	15.1	0	0	1	0	0
MS3_04213	1	0	1	1	0	1	0.701819	0.539227	0.7473	0.829164	0.693576	0.0997726	0.567652	0.698124	0.686185	31.8	51.5	57.7	47.7	41.7	7	27.9	33.9	31	1	0	0	0	0
MS3_04212	1	0	0	0	0	1	0.835766	0.970803	0.291971	0.79927	0.79927	0.693431	0.810219	0.864964	0.835766	45.3	67.4	24.7	48.9	42.1	41.6	39.4	52.5	44.7	0	0	0	0	1
MS3_04211	1	0	0	1	0	1	0.725045	0.905626	0.867514	0.820327	0.8049	0.0362976	0.77677	0.838475	0.749546	35.5	76.5	58.7	46.7	48	2.9	36.7	38.8	36.9	0	0	0	0	0
MS3_04210	1	0	1	1	0	1	0.84131	0.959698	0.24937	0.732997	0.448363	0.544081	0.662469	0.717884	0.821159	38.6	89.5	16.9	38.8	24	28.3	29.2	37.8	38.5	0	0	0	0	0
MS3_04209	1	0	0	1	0	0	0.858311	0.915531	0.99455	0.972752	0.926431	0.275204	0.817439	0.836512	0.858311	46.3	85.8	54.3	51.6	23.2	23	39.1	25.5	46.3	0	0	1	0	0
MS3_04208	1	0	0	0	0	1	NA	0.961832	0.820611	0.732824	0.78626	0.832061	NA	NA	NA	NA	68.7	38.5	27.5	41.2	41.5	NA	NA	NA	0	0	0	0	0
MS3_04207	1	0	0	0	0	1	0.739394	0.709091	1	0.836364	0.842424	NA	0.709091	NA	0.739394	48.5	66.7	21.3	56.5	60.7	NA	39.1	NA	44.2	0	0	0	0	0
MS3_04206	1	1	0	1	0	0	1	0.995146	0.563107	0.742718	1	0.985437	0.995146	1	0.985437	66.5	96.6	44.4	59.2	77.6	78.6	63.5	66.5	61.1	0	0	1	0	1
MS3_04205	1	0	1	0	0	1	0.373404	0.485106	0.756383	0.838298	0.859574	0.826596	NA	NA	0.367021	19.5	40.1	51.5	45.3	45.6	44.9	NA	NA	19.4	0	0	0	0	0
MS3_04204	0	0	1	0	0	1	0.895161	1	0.790323	1	1	NA	NA	NA	0.895161	15.4	25.6	42.7	19.9	28.4	NA	NA	NA	27.5	0	0	0	0	0
MS3_04203	1	1	0	0	0	1	0.902108	0.856928	0.85241	0.935241	0.938253	0.195783	0.865964	0.921687	0.911145	41.2	65	71.6	48.5	55.5	13.1	39.7	35.5	40.2	0	0	1	0	0
MS3_04202	1	1	0	1	1	0	0.760633	0.935707	0.963403	0.881306	0.849654	0.256182	0.700297	0.735905	0.760633	53.9	90	77.6	68.6	64.2	22.5	46.2	51.9	53.8	0	0	0	0	1
MS3_04201	1	0	0	0	0	1	NA	1	0.993103	0.965517	0.910345	NA	NA	NA	NA	NA	21.8	15.1	21	18.2	NA	NA	NA	NA	0	0	0	0	0
MS3_04200	0	0	1	1	0	1	0.886525	1	1	1	0.957447	0.87234	1	1	0.886525	7.9	12.2	11.8	9.7	13.2	62.9	7.3	9.5	8.1	0	0	0	0	0
MS3_04199	0	0	0	0	0	1	NA	1	0.966184	NA	NA	NA	NA	NA	NA	NA	16.9	36.4	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04198	1	0	0	1	0	1	0.631474	0.898406	0.766932	0.681275	0.928287	0.842629	NA	0.780876	0.49004	28.1	57.2	21.7	29.6	20.2	38.1	NA	27.9	19.9	0	0	0	0	1
MS3_04197	1	0	0	1	0	1	1	1	1	1	1	0.918033	1	1	1	6.9	7.8	6.7	6.8	10.2	31.1	4.8	6.3	6.9	0	0	0	0	0
MS3_04196	1	0	0	0	0	1	NA	0.925234	0.939252	0.878505	0.785047	NA	NA	NA	NA	NA	86	83.7	5.4	4.9	NA	NA	NA	NA	0	0	0	0	0
MS3_04195	1	0	0	1	0	1	1	1	0.975949	1	1	0.760759	0.96962	0.988608	1	14.7	18.8	27.9	15.7	23.6	30.9	9.3	13.4	14.8	0	0	0	0	0
MS3_04194	1	0	0	1	0	1	1	1	1	0.976636	0.976636	0.962617	0.915888	0.971963	1	43.1	75.8	64.4	49.5	38.5	56	36	35.2	43.1	0	0	0	0	0
MS3_04193	1	0	0	1	1	1	0.920863	1	0.798561	0.791367	NA	0.913669	0.856115	0.884892	0.928058	46.6	90.7	61.2	57.9	NA	35.1	50.3	49.7	47	0	0	0	0	0
MS3_04192	1	0	0	1	0	1	0.91541	0.950586	0.543551	0.837521	0.840034	0.253769	0.869347	0.917923	0.927136	17.7	27	30.1	17.6	58.6	21.9	10.8	15	18.6	0	0	0	0	0
MS3_04191	1	0	0	0	0	1	0.515742	1	0.983508	0.964018	0.986507	0.787106	0.7991	0.602699	0.577211	17.6	98.1	87.6	78.2	79.6	69.6	30.4	22.1	19.8	0	0	0	0	0
MS3_04190	1	0	0	1	0	1	0.997475	1	0.356061	0.997475	0.989899	0.590909	NA	0.964646	0.997475	7	9.6	34.1	7.5	11	40.2	NA	6.1	7	0	0	0	0	0
MS3_04189	1	0	1	0	0	1	1	0.815126	1	0.97479	0.97479	1	0.966387	0.957983	1	4.6	13.7	7.8	4.8	37.1	36	3.8	3.9	4.6	0	0	0	0	0
MS3_04188	1	1	1	0	0	1	0.675347	1	NA	0.934028	0.932292	0.348958	0.539931	0.675347	0.640625	36.7	94.6	NA	17.2	18.1	27.1	26.2	36.7	29.1	0	0	0	0	1
MS3_04187	1	0	0	0	0	0	0.957746	1	0.981221	0.967136	0.784038	0.957746	0.948357	0.967136	0.962441	63.9	99.1	91.1	8.5	5.8	65.5	55.7	61.9	61.6	0	0	0	0	0
MS3_04186	1	0	0	0	0	1	0.690554	0.864821	0.903909	0.86645	0.855049	0.73127	NA	NA	0.752443	24.7	46.5	45.2	15	16	29.9	NA	NA	29.1	0	0	0	0	0
MS3_04185	1	0	1	0	0	0	0.934901	0.309825	0.679928	0.97167	0.908379	0.50211	0.931284	0.93912	0.939723	62.2	27.9	56.4	70.3	71	39	51.5	54.4	62	0	0	0	0	0
MS3_04184	1	0	0	1	0	1	0.893428	0.957371	0.921847	0.33037300000000003	0.968028	0.843694	0.880995	0.91119000000000006	0.868561	49.4	84.5	77.3	22.6	65.4	46.2	51.6	48.9	44.7	0	0	1	0	0
MS3_04183	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04182	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04181	1	0	0	0	0	0	1	1	0.768595	0.842975	0.991736	NA	1	1	1	52.9	74.1	71.1	75.2	81.8	NA	56.8	53.5	52.9	0	0	0	0	1
MS3_04180	1	0	0	0	0	1	NA	1	0.95122	0.772358	0.447154	0.756098	NA	NA	NA	NA	85.4	61.5	28.9	27.6	43.2	NA	NA	NA	0	0	0	0	0
MS3_04179	1	1	0	1	0	1	0.882979	0.882979	0.904255	0.898936	0.930851	0.925532	NA	0.867021	0.87234	41.8	68.9	63.5	48.3	26.3	53.7	NA	37.8	41.2	0	0	0	0	1
MS3_04178	1	1	0	1	1	0	0.911184	0.973684	0.911184	0.990132	0.973684	0.654605	0.921053	0.967105	0.976974	56.5	95.1	75.1	66	79.7	45.3	62.8	65.6	61.1	0	0	1	1	1
MS3_04177	1	0	0	1	0	1	0.782904	0.664858	0.469471	0.85346	0.838535	0.389417	0.495251	0.782904	0.772049	29	56.6	36.5	46.4	45.1	18.5	21.5	33.3	29.2	0	0	0	0	0
MS3_04176	1	0	1	0	0	1	0.807074	0.946945	0.905145	0.803859	0.79582	0.382637	NA	NA	0.663987	23.7	88.4	71.5	47.2	45.9	19.8	NA	NA	21.2	0	0	0	0	0
MS3_04175	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04174	1	0	0	1	0	1	0.329387	0.794568	0.743733	0.666435	0.800836	0.142758	0.213092	0.477716	0.327994	17	71.9	56.2	28.7	39.2	9.1	12.1	22	16.7	0	0	0	0	0
MS3_04173	0	0	0	0	0	1	NA	0.884211	NA	NA	NA	NA	NA	NA	NA	NA	39.9	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04172	1	0	0	1	0	1	NA	0.91411	0.773006	NA	NA	0.291411	NA	0.923313	NA	NA	59.6	51.8	NA	NA	20.4	NA	13.7	NA	0	0	0	0	0
MS3_04171	1	0	0	0	0	1	0.801847	0.861461	0.974811	0.809404	0.810243	0.869857	NA	NA	0.801847	26.4	54.5	65	36.6	35.2	36.6	NA	NA	26.5	0	0	0	0	0
MS3_04169	1	0	0	0	0	1	NA	1	0.72	0.848	NA	0.96	NA	NA	NA	NA	92.9	49.6	29.6	NA	45.9	NA	NA	NA	0	0	0	0	0
MS3_04168	1	0	0	0	0	1	NA	0.773626	0.628571	NA	NA	NA	NA	NA	NA	NA	37.2	45.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04167	1	0	0	0	0	1	NA	0.786104	0.899183	0.689373	0.886921	0.892371	NA	NA	NA	NA	69.7	76.5	35	44.7	47.3	NA	NA	NA	0	0	0	0	0
MS3_04166	1	0	0	0	0	1	NA	1	1	0.940299	0.932836	0.955224	NA	NA	NA	NA	92.7	75.2	47.4	53.8	54.9	NA	NA	NA	0	0	0	0	0
MS3_04165	1	0	0	0	0	1	NA	1	0.536765	0.919118	0.941176	0.933824	NA	NA	NA	NA	15.4	39.9	16.7	27.3	22.5	NA	NA	NA	0	0	0	0	0
MS3_04164	0	0	0	0	0	1	NA	1	NA	0.920792	0.970297	NA	NA	NA	NA	NA	20.9	NA	8.5	25	NA	NA	NA	NA	0	0	0	0	0
MS3_04163	1	0	1	0	0	1	0.701176	0.76549	0.721569	0.741961	0.399216	0.127059	0.665882	0.693333	0.701176	42.1	71.3	44.2	50.4	27.1	9.6	40.8	43.2	42.1	0	0	0	0	1
MS3_04161	1	1	1	1	0	0	0.821918	1	0.90411	0.988584	0.986301	0.892694	0.844749	0.853881	0.821918	50.5	96.4	84.2	51.7	68.2	57	40.7	38.5	50.5	1	1	1	1	0
MS3_04160	1	0	0	0	0	1	NA	0.978947	0.880702	0.936842	0.719298	0.880702	NA	NA	NA	NA	32.3	70.1	28.9	32.2	35.8	NA	NA	NA	0	0	0	0	0
MS3_04159	1	0	0	0	0	1	0.849315	1	0.986301	1	1	0.986301	NA	1	NA	10.6	91.1	28.4	31.5	34	29.7	NA	15.4	NA	0	0	0	0	0
MS3_04158	1	0	0	0	0	1	NA	0.97995	NA	NA	NA	NA	NA	NA	NA	NA	72.8	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04157	1	0	0	0	0	1	NA	0.981707	0.902439	NA	NA	NA	NA	NA	NA	NA	71.1	47.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04156	1	1	1	0	0	1	0.586566	0.989577	0.207875	0.84250100000000006	0.78923	0.17487	NA	NA	0.586566	28.5	93.2	18.3	43.6	45.9	10.6	NA	NA	28.5	0	0	0	0	1
MS3_04155	1	0	0	0	0	1	NA	0.909836	0.786885	0.778689	0.795082	0.688525	NA	0.770492	NA	NA	52.8	35.6	30.2	34.3	39.3	NA	16	NA	0	0	0	0	0
MS3_04154	1	0	1	1	0	1	0.616267	0.357664	0.751825	0.807091	0.797706	0.383733	0.590198	0.615224	0.657977	39	34.5	59.6	50.7	50.6	24.4	32.1	36.9	40.7	0	0	0	0	1
MS3_04153	1	0	0	1	0	1	0.8	1	0.858824	1	1	1	NA	1	NA	10.5	42.8	27.8	35.8	38.5	29.8	NA	17.8	NA	0	0	0	0	0
MS3_04152	1	0	0	0	0	1	NA	0.990066	0.933775	0.839404	0.667219	0.67053	NA	NA	NA	NA	92	77.7	21.3	27.5	20.2	NA	NA	NA	0	0	0	0	0
MS3_04151	1	0	0	0	0	1	NA	NA	0.506224	0.817427	0.746888	0.568465	NA	NA	NA	NA	NA	30.2	27.2	22.5	16.3	NA	NA	NA	0	0	0	0	0
MS3_04150	0	0	0	0	0	1	NA	0.956522	0.942029	0.695652	0.572464	NA	NA	NA	NA	NA	54.3	39.6	23.5	22.3	NA	NA	NA	NA	0	0	0	0	0
MS3_04149	1	1	1	0	0	1	0.631236	0.993492	0.950108	0.629067	0.889371	0.900217	NA	0.585683	0.607375	29.5	85.8	76.3	26.2	47.9	48.1	NA	28.1	28.7	0	0	0	0	1
MS3_04148	1	1	0	0	0	1	0.89613	1	0.826884	0.861507	0.635438	0.468432	0.486762	0.486762	0.89613	46	89.4	70.7	37.5	38.2	25.1	23.3	14.8	45.9	0	0	0	0	0
MS3_04147	1	0	0	0	0	1	NA	1	0.957333	0.928	0.96	0.290667	NA	NA	NA	NA	96.5	60.7	68.7	61.6	19.2	NA	NA	NA	0	0	0	0	0
MS3_04146	1	0	0	1	0	1	0.93578	1	1	0.963303	0.926606	NA	NA	0.972477	0.93578	18.4	34.9	30	19.3	15.5	NA	NA	14.2	18.4	0	0	0	0	1
MS3_04145	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	95.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04143	1	0	0	1	0	1	0.326981	0.937813	0.951856	0.888666	0.894684	0.434303	0.372116	0.672016	0.326981	17.5	49.8	81.9	49.1	48.5	27.2	17.9	28.9	17.5	0	0	0	0	0
MS3_04142	0	0	0	1	0	1	0.620408	0.867347	0.381633	0.906122	0.591837	0.883673	0.757143	0.844898	0.630612	16.3	82.7	36.2	50.8	34	56.6	7.4	6.1	16.8	0	0	0	0	0
MS3_04141	1	0	1	1	0	1	0.809415	0.647684	0.52164	0.658314	0.833713	0.582384	0.766135	0.809415	0.827639	14.8	60.3	45.6	44.6	49.2	41.1	17.6	14.6	11.4	0	0	0	0	0
MS3_04140	1	0	1	1	0	1	0.5521	0.560653	0.520218	0.440124	0.621306	0.247278	0.539658	0.447123	0.5521	36.2	32.4	42.9	32.1	42	21.1	32.4	26.5	36.1	0	0	0	0	0
MS3_04139	1	0	1	1	0	1	0.387381	0.926052	0.635007	0.830393	0.818182	0.13772	0.721167	0.302578	0.385346	23.3	86.3	54.2	51.7	51.8	9.3	20.5	16.8	22.9	1	1	1	0	0
MS3_04138	1	0	1	1	0	0	0.826955	0.983361	0.928453	0.855241	0.8802	0.549085	0.778702	0.826955	0.792013	53.8	93.6	85.9	58.8	58	37.1	49.6	53.8	51.2	0	0	0	0	0
MS3_04137	1	0	0	0	0	1	NA	0.897436	0.880342	NA	NA	NA	NA	NA	NA	NA	81.5	73.1	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_04136	1	0	0	1	1	1	0.821764	1	0.943715	0.803002	0.701689	0.904315	0.893058	0.908068	0.833021	41.1	84.9	66.2	37.3	33.4	32.9	36.4	38.6	43.5	0	0	1	1	0
MS3_04135	1	0	0	0	0	1	NA	0.808359	0.332314	0.828746	0.587156	0.437309	NA	NA	NA	NA	75.6	26.3	47.3	33.7	22.4	NA	NA	NA	0	0	0	0	0
MS3_04134	1	0	1	1	0	1	0.751381	0.917127	0.605893	0.965009	0.756906	0.71639	0.6814	0.878453	0.755064	38.9	47.8	46	39.3	32.8	34.5	38	36.3	38.7	0	0	0	0	0
MS3_04133	1	1	0	1	1	0	0.915709	0.938697	0.909962	0.994253	0.591954	0.444444	0.87931	0.871648	0.93295	56.5	89.5	75.5	70.7	42.7	31.1	47.5	53.3	58.2	0	0	1	0	0
MS3_04132	1	1	0	1	0	0	1	1	1	0.792208	0.818182	NA	NA	0.831169	1	67.1	93.5	94.8	59.5	40.2	NA	NA	45.1	67.1	0	0	0	0	1
MS3_04131	1	0	0	0	0	1	0.64523	0.691318	0.426581	0.768489	0.904609	0.908896	0.64523	0.857449	0.524116	37.3	66.9	39.2	41.5	52	52	37.3	41.1	28.9	1	1	1	1	0
MS3_04130	1	0	1	1	0	0	0.886574	0.975694	0.855324	0.826389	0.884259	0.222222	0.851852	0.905093	0.872685	63.3	86.7	73.1	62.2	71.6	20.7	59.6	62.1	63.1	1	0	0	0	0
MS3_04129	1	1	1	1	1	0	0.892857	1	1	1	1	0.964286	0.982143	0.848214	0.919643	58.3	95.5	92	76.1	75.2	74.1	46.6	58.6	57.1	0	0	0	0	1
MS3_04128	1	0	0	0	1	0	0.936508	1	0.891156	0.263039	0.528345	0.321995	0.900227	0.884354	0.936508	48	93.7	27.4	16.9	34.1	23.4	42.7	42.8	48	0	0	0	0	1
MS3_04127	1	0	1	1	0	0	0.867299	0.867299	0.971564	0.872038	0.848341	0.78673	0.85782	0.815166	0.867299	63.2	83.9	25.9	65	71.1	54.8	65.9	57.8	63.2	1	0	1	1	0
